danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.534,0.869,0,-4.76,1,0.0328,0.00203,0.000154,0.771,0.941,122.499,audio_features,0jVm8tMbpsDN7goNU6NyzL,spotify:track:0jVm8tMbpsDN7goNU6NyzL,https://api.spotify.com/v1/tracks/0jVm8tMbpsDN7goNU6NyzL,https://api.spotify.com/v1/audio-analysis/0jVm8tMbpsDN7goNU6NyzL,198800,4
0.491,0.51,9,-7.702,1,0.026,0.209,0.0,0.0737,0.287,95.493,audio_features,6I9mM7Q3YXKYSppopUuCQN,spotify:track:6I9mM7Q3YXKYSppopUuCQN,https://api.spotify.com/v1/tracks/6I9mM7Q3YXKYSppopUuCQN,https://api.spotify.com/v1/audio-analysis/6I9mM7Q3YXKYSppopUuCQN,260973,4
0.497,0.73,9,-12.505,1,0.0585,0.0519,1.51e-06,0.822,0.381,119.488,audio_features,6Alshe3WYMVZRbYWgijYWT,spotify:track:6Alshe3WYMVZRbYWgijYWT,https://api.spotify.com/v1/tracks/6Alshe3WYMVZRbYWgijYWT,https://api.spotify.com/v1/audio-analysis/6Alshe3WYMVZRbYWgijYWT,145201,4
0.32,0.523,5,-8.728,1,0.0312,0.338,0.0,0.293,0.524,158.004,audio_features,0l1P0R2Pzbq8OmUTD0Btsj,spotify:track:0l1P0R2Pzbq8OmUTD0Btsj,https://api.spotify.com/v1/tracks/0l1P0R2Pzbq8OmUTD0Btsj,https://api.spotify.com/v1/audio-analysis/0l1P0R2Pzbq8OmUTD0Btsj,225293,4
0.761,0.541,4,-7.064,0,0.0503,0.0011,5.2e-05,0.122,0.428,116.802,audio_features,1foblVZ1Kr2vz7212SMNZB,spotify:track:1foblVZ1Kr2vz7212SMNZB,https://api.spotify.com/v1/tracks/1foblVZ1Kr2vz7212SMNZB,https://api.spotify.com/v1/audio-analysis/1foblVZ1Kr2vz7212SMNZB,215800,4
0.292,0.572,9,-9.084,0,0.0282,0.0118,9.6e-05,0.325,0.425,185.61,audio_features,5khakanIneOQaelzgiG7LK,spotify:track:5khakanIneOQaelzgiG7LK,https://api.spotify.com/v1/tracks/5khakanIneOQaelzgiG7LK,https://api.spotify.com/v1/audio-analysis/5khakanIneOQaelzgiG7LK,215803,3
0.572,0.822,4,-6.238,1,0.0282,0.00791,2.98e-05,0.197,0.894,90.019,audio_features,7xXplDt8DI9L2kmZvVSzZ7,spotify:track:7xXplDt8DI9L2kmZvVSzZ7,https://api.spotify.com/v1/tracks/7xXplDt8DI9L2kmZvVSzZ7,https://api.spotify.com/v1/audio-analysis/7xXplDt8DI9L2kmZvVSzZ7,237440,4
0.615,0.747,11,-9.525,1,0.0303,0.441,0.0,0.168,0.714,118.067,audio_features,46kCzTrwMMjUh4By11wvxc,spotify:track:46kCzTrwMMjUh4By11wvxc,https://api.spotify.com/v1/tracks/46kCzTrwMMjUh4By11wvxc,https://api.spotify.com/v1/audio-analysis/46kCzTrwMMjUh4By11wvxc,189267,4
0.343,0.465,2,-13.979,1,0.0402,0.823,0.000133,0.934,0.604,134.163,audio_features,24PCWkrRVYdt6b7TT9gd6s,spotify:track:24PCWkrRVYdt6b7TT9gd6s,https://api.spotify.com/v1/tracks/24PCWkrRVYdt6b7TT9gd6s,https://api.spotify.com/v1/audio-analysis/24PCWkrRVYdt6b7TT9gd6s,169893,4
0.612,0.559,4,-4.915,1,0.0264,0.00118,0.00837,0.13,0.775,101.456,audio_features,2rlhuKi3o7oySloqWw5TUa,spotify:track:2rlhuKi3o7oySloqWw5TUa,https://api.spotify.com/v1/tracks/2rlhuKi3o7oySloqWw5TUa,https://api.spotify.com/v1/audio-analysis/2rlhuKi3o7oySloqWw5TUa,251853,4
0.486,0.868,7,-4.873,1,0.0417,0.322,3.78e-06,0.971,0.561,121.691,audio_features,47yw82GNS8dhab1nXfZSIx,spotify:track:47yw82GNS8dhab1nXfZSIx,https://api.spotify.com/v1/tracks/47yw82GNS8dhab1nXfZSIx,https://api.spotify.com/v1/audio-analysis/47yw82GNS8dhab1nXfZSIx,207068,4
0.544,0.639,7,-7.832,1,0.0285,0.0399,7.51e-05,0.0988,0.391,121.617,audio_features,4baFF50eIx6z3xz7HCL7DF,spotify:track:4baFF50eIx6z3xz7HCL7DF,https://api.spotify.com/v1/tracks/4baFF50eIx6z3xz7HCL7DF,https://api.spotify.com/v1/audio-analysis/4baFF50eIx6z3xz7HCL7DF,284093,4
0.462,0.915,9,-4.39,1,0.0309,0.227,0.000212,0.063,0.585,141.511,audio_features,0uV5j1LuzRS5HglBLKmwM0,spotify:track:0uV5j1LuzRS5HglBLKmwM0,https://api.spotify.com/v1/tracks/0uV5j1LuzRS5HglBLKmwM0,https://api.spotify.com/v1/audio-analysis/0uV5j1LuzRS5HglBLKmwM0,264453,4
0.578,0.643,7,-7.302,1,0.024,0.717,2.04e-06,0.125,0.308,98.515,audio_features,5ZdZppoiqEJsgjYXnJeAKA,spotify:track:5ZdZppoiqEJsgjYXnJeAKA,https://api.spotify.com/v1/tracks/5ZdZppoiqEJsgjYXnJeAKA,https://api.spotify.com/v1/audio-analysis/5ZdZppoiqEJsgjYXnJeAKA,183400,4
0.398,0.605,4,-5.057,0,0.0257,0.0453,0.0238,0.11,0.189,81.963,audio_features,3BFOW7dc6oxzuEPWKsESTI,spotify:track:3BFOW7dc6oxzuEPWKsESTI,https://api.spotify.com/v1/tracks/3BFOW7dc6oxzuEPWKsESTI,https://api.spotify.com/v1/audio-analysis/3BFOW7dc6oxzuEPWKsESTI,350733,3
0.251,0.686,7,-7.969,1,0.0313,0.146,0.000276,0.989,0.628,171.958,audio_features,4BhTu6NjUUBOn62QnbQZGA,spotify:track:4BhTu6NjUUBOn62QnbQZGA,https://api.spotify.com/v1/tracks/4BhTu6NjUUBOn62QnbQZGA,https://api.spotify.com/v1/audio-analysis/4BhTu6NjUUBOn62QnbQZGA,341680,4
0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,audio_features,4CeeEOM32jQcH3eN9Q2dGj,spotify:track:4CeeEOM32jQcH3eN9Q2dGj,https://api.spotify.com/v1/tracks/4CeeEOM32jQcH3eN9Q2dGj,https://api.spotify.com/v1/audio-analysis/4CeeEOM32jQcH3eN9Q2dGj,301920,4
0.409,0.932,11,-4.538,0,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761,audio_features,55yvzYuvJYG2RUEnMK78tr,spotify:track:55yvzYuvJYG2RUEnMK78tr,https://api.spotify.com/v1/tracks/55yvzYuvJYG2RUEnMK78tr,https://api.spotify.com/v1/audio-analysis/55yvzYuvJYG2RUEnMK78tr,166640,4
0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,audio_features,11LmqTE2naFULdEP94AUBa,spotify:track:11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/tracks/11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/audio-analysis/11LmqTE2naFULdEP94AUBa,281160,4
0.697,0.395,6,-13.58,1,0.0281,0.428,0.653,0.173,0.876,113.589,audio_features,5gRcv46AMTrosmTOqrOV3Q,spotify:track:5gRcv46AMTrosmTOqrOV3Q,https://api.spotify.com/v1/tracks/5gRcv46AMTrosmTOqrOV3Q,https://api.spotify.com/v1/audio-analysis/5gRcv46AMTrosmTOqrOV3Q,151893,4
0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,audio_features,2RsAajgo0g7bMCHxwH3Sk0,spotify:track:2RsAajgo0g7bMCHxwH3Sk0,https://api.spotify.com/v1/tracks/2RsAajgo0g7bMCHxwH3Sk0,https://api.spotify.com/v1/audio-analysis/2RsAajgo0g7bMCHxwH3Sk0,218920,4
0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,audio_features,15VRO9CQwMpbqUYA7e6Hwg,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/tracks/15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/audio-analysis/15VRO9CQwMpbqUYA7e6Hwg,261093,4
0.42,0.746,8,-10.628,1,0.0467,0.0141,0.0,0.0661,0.229,111.886,audio_features,5Rizj5FLb2AyNKu9esjYY6,spotify:track:5Rizj5FLb2AyNKu9esjYY6,https://api.spotify.com/v1/tracks/5Rizj5FLb2AyNKu9esjYY6,https://api.spotify.com/v1/audio-analysis/5Rizj5FLb2AyNKu9esjYY6,170000,4
0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0881,0.359,113.176,audio_features,1Ic9pKxGSJGM0LKeqf6lGe,spotify:track:1Ic9pKxGSJGM0LKeqf6lGe,https://api.spotify.com/v1/tracks/1Ic9pKxGSJGM0LKeqf6lGe,https://api.spotify.com/v1/audio-analysis/1Ic9pKxGSJGM0LKeqf6lGe,233173,4
0.678,0.656,7,-6.41,1,0.0381,0.00174,0.0,0.0631,0.485,123.207,audio_features,5vHLwhxxlGzmClMcxRRFPr,spotify:track:5vHLwhxxlGzmClMcxRRFPr,https://api.spotify.com/v1/tracks/5vHLwhxxlGzmClMcxRRFPr,https://api.spotify.com/v1/audio-analysis/5vHLwhxxlGzmClMcxRRFPr,257053,4
0.289,0.716,5,-6.53,0,0.106,0.0407,0.00123,0.135,0.344,168.049,audio_features,5O8L4I2S4izFGDjvP7xAKv,spotify:track:5O8L4I2S4izFGDjvP7xAKv,https://api.spotify.com/v1/tracks/5O8L4I2S4izFGDjvP7xAKv,https://api.spotify.com/v1/audio-analysis/5O8L4I2S4izFGDjvP7xAKv,217000,4
0.541,0.618,1,-9.652,0,0.179,0.277,4.02e-05,0.413,0.68,145.464,audio_features,4UJmPSJsBsIR1U0N79BU1g,spotify:track:4UJmPSJsBsIR1U0N79BU1g,https://api.spotify.com/v1/tracks/4UJmPSJsBsIR1U0N79BU1g,https://api.spotify.com/v1/audio-analysis/4UJmPSJsBsIR1U0N79BU1g,175973,4
0.479,0.865,5,-8.281,0,0.0339,3.1e-05,0.228,0.182,0.77,137.902,audio_features,5muVpPu8Fj9fXfDbbqDdrZ,spotify:track:5muVpPu8Fj9fXfDbbqDdrZ,https://api.spotify.com/v1/tracks/5muVpPu8Fj9fXfDbbqDdrZ,https://api.spotify.com/v1/audio-analysis/5muVpPu8Fj9fXfDbbqDdrZ,215203,4
0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,audio_features,4gHnSNHs8RyVukKoWdS99f,spotify:track:4gHnSNHs8RyVukKoWdS99f,https://api.spotify.com/v1/tracks/4gHnSNHs8RyVukKoWdS99f,https://api.spotify.com/v1/audio-analysis/4gHnSNHs8RyVukKoWdS99f,232147,4
0.367,0.326,3,-13.025,0,0.0395,0.126,0.000599,0.12,0.333,175.109,audio_features,40VSbBSYbPN10vJYeZq4tm,spotify:track:40VSbBSYbPN10vJYeZq4tm,https://api.spotify.com/v1/tracks/40VSbBSYbPN10vJYeZq4tm,https://api.spotify.com/v1/audio-analysis/40VSbBSYbPN10vJYeZq4tm,154280,4
0.573,0.59,3,-8.43,1,0.0557,0.667,0.000397,0.691,0.364,108.789,audio_features,551qy5vUgrUfEUc4dCNfht,spotify:track:551qy5vUgrUfEUc4dCNfht,https://api.spotify.com/v1/tracks/551qy5vUgrUfEUc4dCNfht,https://api.spotify.com/v1/audio-analysis/551qy5vUgrUfEUc4dCNfht,306067,3
0.428,0.684,0,-10.044,1,0.0475,1.16e-05,0.000156,0.0744,0.419,141.336,audio_features,3BtHClmMmURD8UHF2fiyxt,spotify:track:3BtHClmMmURD8UHF2fiyxt,https://api.spotify.com/v1/tracks/3BtHClmMmURD8UHF2fiyxt,https://api.spotify.com/v1/audio-analysis/3BtHClmMmURD8UHF2fiyxt,136493,4
0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,audio_features,30HCB1FoE77IfGRyNv4eFq,spotify:track:30HCB1FoE77IfGRyNv4eFq,https://api.spotify.com/v1/tracks/30HCB1FoE77IfGRyNv4eFq,https://api.spotify.com/v1/audio-analysis/30HCB1FoE77IfGRyNv4eFq,255080,4
0.262,0.886,1,-9.392,1,0.0336,3.11e-06,0.368,0.188,0.965,152.09,audio_features,0hUit24g1EIoATdKYWUiRj,spotify:track:0hUit24g1EIoATdKYWUiRj,https://api.spotify.com/v1/tracks/0hUit24g1EIoATdKYWUiRj,https://api.spotify.com/v1/audio-analysis/0hUit24g1EIoATdKYWUiRj,115813,4
0.538,0.51,8,-13.192,1,0.102,0.726,0.0187,0.205,0.262,72.471,audio_features,2vfCSwToh0Am0O4zgHXfn7,spotify:track:2vfCSwToh0Am0O4zgHXfn7,https://api.spotify.com/v1/tracks/2vfCSwToh0Am0O4zgHXfn7,https://api.spotify.com/v1/audio-analysis/2vfCSwToh0Am0O4zgHXfn7,206160,4
0.298,0.823,7,-9.793,1,0.0816,7.66e-05,7.53e-05,0.132,0.235,135.596,audio_features,0Pie5DFAHHxpkONFUsAI6s,spotify:track:0Pie5DFAHHxpkONFUsAI6s,https://api.spotify.com/v1/tracks/0Pie5DFAHHxpkONFUsAI6s,https://api.spotify.com/v1/audio-analysis/0Pie5DFAHHxpkONFUsAI6s,275600,4
0.262,0.969,4,-4.675,1,0.0894,3.69e-06,0.00213,0.133,0.263,158.433,audio_features,3PyPpABRA2bTGhNwPd66H6,spotify:track:3PyPpABRA2bTGhNwPd66H6,https://api.spotify.com/v1/tracks/3PyPpABRA2bTGhNwPd66H6,https://api.spotify.com/v1/audio-analysis/3PyPpABRA2bTGhNwPd66H6,184040,4
0.411,0.882,1,-6.618,1,0.0556,5.65e-06,0.0147,0.298,0.531,129.848,audio_features,7pETV41GUutaZ6KMHMAYIH,spotify:track:7pETV41GUutaZ6KMHMAYIH,https://api.spotify.com/v1/tracks/7pETV41GUutaZ6KMHMAYIH,https://api.spotify.com/v1/audio-analysis/7pETV41GUutaZ6KMHMAYIH,174134,4
0.45,0.501,4,-12.611,1,0.0712,0.49,2.51e-05,0.552,0.327,84.841,audio_features,2smax1OWAxOo63p14G8KZx,spotify:track:2smax1OWAxOo63p14G8KZx,https://api.spotify.com/v1/tracks/2smax1OWAxOo63p14G8KZx,https://api.spotify.com/v1/audio-analysis/2smax1OWAxOo63p14G8KZx,218133,4
0.435,0.895,10,-8.7,1,0.0421,1.13e-05,0.0318,0.19,0.668,119.659,audio_features,3w5Ekq9O8g0gGFEsT77Ydi,spotify:track:3w5Ekq9O8g0gGFEsT77Ydi,https://api.spotify.com/v1/tracks/3w5Ekq9O8g0gGFEsT77Ydi,https://api.spotify.com/v1/audio-analysis/3w5Ekq9O8g0gGFEsT77Ydi,217173,4
0.311,0.895,7,-9.401,1,0.0476,1.91e-05,0.195,0.0584,0.681,167.107,audio_features,0brL7VMo7onJJTGMSdajic,spotify:track:0brL7VMo7onJJTGMSdajic,https://api.spotify.com/v1/tracks/0brL7VMo7onJJTGMSdajic,https://api.spotify.com/v1/audio-analysis/0brL7VMo7onJJTGMSdajic,114133,4
0.21,0.943,4,-7.656,1,0.0785,1.15e-05,0.493,0.0739,0.13,164.844,audio_features,0EY1Z9UmZnYZyM7zHs6C0j,spotify:track:0EY1Z9UmZnYZyM7zHs6C0j,https://api.spotify.com/v1/tracks/0EY1Z9UmZnYZyM7zHs6C0j,https://api.spotify.com/v1/audio-analysis/0EY1Z9UmZnYZyM7zHs6C0j,162116,4
0.406,0.81,1,-6.127,1,0.0343,1.04e-05,1.34e-06,0.325,0.638,128.282,audio_features,7tUtvGeKB2V5W5ms6uBlyC,spotify:track:7tUtvGeKB2V5W5ms6uBlyC,https://api.spotify.com/v1/tracks/7tUtvGeKB2V5W5ms6uBlyC,https://api.spotify.com/v1/audio-analysis/7tUtvGeKB2V5W5ms6uBlyC,205493,4
0.51,0.641,8,-10.312,1,0.0812,0.0638,3.65e-06,0.272,0.295,113.646,audio_features,7oBazz4xCO7Ul3MJHhKy0Q,spotify:track:7oBazz4xCO7Ul3MJHhKy0Q,https://api.spotify.com/v1/tracks/7oBazz4xCO7Ul3MJHhKy0Q,https://api.spotify.com/v1/audio-analysis/7oBazz4xCO7Ul3MJHhKy0Q,277267,4
0.482,0.723,10,-10.08,0,0.0425,5.66e-05,0.000432,0.0939,0.554,117.051,audio_features,06B04lID9HGPwPWwBkTQfU,spotify:track:06B04lID9HGPwPWwBkTQfU,https://api.spotify.com/v1/tracks/06B04lID9HGPwPWwBkTQfU,https://api.spotify.com/v1/audio-analysis/06B04lID9HGPwPWwBkTQfU,250013,4
0.456,0.818,11,-11.286,1,0.0589,0.115,0.0,0.0995,0.257,115.556,audio_features,1kwsUMjFuePZBNB56gQYoA,spotify:track:1kwsUMjFuePZBNB56gQYoA,https://api.spotify.com/v1/tracks/1kwsUMjFuePZBNB56gQYoA,https://api.spotify.com/v1/audio-analysis/1kwsUMjFuePZBNB56gQYoA,179680,4
0.37,0.947,2,-7.213,1,0.0901,7.97e-06,0.000175,0.0762,0.418,81.744,audio_features,5IeTFRymTDiza7DciBD1Gk,spotify:track:5IeTFRymTDiza7DciBD1Gk,https://api.spotify.com/v1/tracks/5IeTFRymTDiza7DciBD1Gk,https://api.spotify.com/v1/audio-analysis/5IeTFRymTDiza7DciBD1Gk,175745,4
0.425,0.837,11,-10.096,1,0.0318,2.04e-06,0.366,0.108,0.441,128.13,audio_features,6G2baGa99QcqUUTmkEgeZl,spotify:track:6G2baGa99QcqUUTmkEgeZl,https://api.spotify.com/v1/tracks/6G2baGa99QcqUUTmkEgeZl,https://api.spotify.com/v1/audio-analysis/6G2baGa99QcqUUTmkEgeZl,235000,4
0.428,0.449,1,-12.114,0,0.0342,0.000351,0.000498,0.253,0.196,113.308,audio_features,3z53rfQOg6Eb5pBCRsd7Uu,spotify:track:3z53rfQOg6Eb5pBCRsd7Uu,https://api.spotify.com/v1/tracks/3z53rfQOg6Eb5pBCRsd7Uu,https://api.spotify.com/v1/audio-analysis/3z53rfQOg6Eb5pBCRsd7Uu,218813,4
0.453,0.938,9,-4.681,0,0.0478,0.000837,0.000171,0.453,0.39,131.77,audio_features,27sz8XfkjnUqTRJwxjHrS1,spotify:track:27sz8XfkjnUqTRJwxjHrS1,https://api.spotify.com/v1/tracks/27sz8XfkjnUqTRJwxjHrS1,https://api.spotify.com/v1/audio-analysis/27sz8XfkjnUqTRJwxjHrS1,196200,4
0.443,0.878,8,-6.717,0,0.0418,0.000788,0.56,0.0623,0.683,136.567,audio_features,0aMqNFBj9KtPTD3c3tByRT,spotify:track:0aMqNFBj9KtPTD3c3tByRT,https://api.spotify.com/v1/tracks/0aMqNFBj9KtPTD3c3tByRT,https://api.spotify.com/v1/audio-analysis/0aMqNFBj9KtPTD3c3tByRT,138048,4
0.387,0.914,9,-10.101,1,0.0862,2.7e-06,0.0,0.258,0.556,154.455,audio_features,4dXBG3zz9SzaPBtm4Fv91x,spotify:track:4dXBG3zz9SzaPBtm4Fv91x,https://api.spotify.com/v1/tracks/4dXBG3zz9SzaPBtm4Fv91x,https://api.spotify.com/v1/audio-analysis/4dXBG3zz9SzaPBtm4Fv91x,115600,4
0.344,0.567,10,-11.437,1,0.0384,0.000127,0.205,0.225,0.613,110.306,audio_features,3fP8KXXUoBenEM46UZZgSG,spotify:track:3fP8KXXUoBenEM46UZZgSG,https://api.spotify.com/v1/tracks/3fP8KXXUoBenEM46UZZgSG,https://api.spotify.com/v1/audio-analysis/3fP8KXXUoBenEM46UZZgSG,213453,4
0.194,0.898,0,-6.12,1,0.0608,5.58e-06,0.141,0.108,0.482,177.191,audio_features,5TZbtpZcTWKEn81Du4hiTb,spotify:track:5TZbtpZcTWKEn81Du4hiTb,https://api.spotify.com/v1/tracks/5TZbtpZcTWKEn81Du4hiTb,https://api.spotify.com/v1/audio-analysis/5TZbtpZcTWKEn81Du4hiTb,203929,4
0.303,0.931,4,-9.306,0,0.0574,0.00101,0.0294,0.114,0.555,101.936,audio_features,4e0MJaiXSwXBhrQZHyoK8c,spotify:track:4e0MJaiXSwXBhrQZHyoK8c,https://api.spotify.com/v1/tracks/4e0MJaiXSwXBhrQZHyoK8c,https://api.spotify.com/v1/audio-analysis/4e0MJaiXSwXBhrQZHyoK8c,103800,4
0.56,0.965,11,-2.341,1,0.0409,0.121,6.23e-06,0.169,0.964,162.825,audio_features,5NoQvINZLBV1wMYPdNmReL,spotify:track:5NoQvINZLBV1wMYPdNmReL,https://api.spotify.com/v1/tracks/5NoQvINZLBV1wMYPdNmReL,https://api.spotify.com/v1/audio-analysis/5NoQvINZLBV1wMYPdNmReL,149787,4
0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,audio_features,4KcH1ZRV2W1q7Flq0QqC76,spotify:track:4KcH1ZRV2W1q7Flq0QqC76,https://api.spotify.com/v1/tracks/4KcH1ZRV2W1q7Flq0QqC76,https://api.spotify.com/v1/audio-analysis/4KcH1ZRV2W1q7Flq0QqC76,134467,4
0.437,0.953,2,-5.869,0,0.0414,0.000498,0.000863,0.235,0.667,148.147,audio_features,07b5vArZtW08PuEqCw61Ei,spotify:track:07b5vArZtW08PuEqCw61Ei,https://api.spotify.com/v1/tracks/07b5vArZtW08PuEqCw61Ei,https://api.spotify.com/v1/audio-analysis/07b5vArZtW08PuEqCw61Ei,209107,4
0.42,0.965,0,-1.986,1,0.0403,0.0981,0.000335,0.0784,0.846,176.243,audio_features,61MZN0yyMWSEwrLPUUGfgJ,spotify:track:61MZN0yyMWSEwrLPUUGfgJ,https://api.spotify.com/v1/tracks/61MZN0yyMWSEwrLPUUGfgJ,https://api.spotify.com/v1/audio-analysis/61MZN0yyMWSEwrLPUUGfgJ,169920,4
0.519,0.967,1,-5.645,0,0.0371,0.00385,0.000344,0.0966,0.675,148.506,audio_features,6yXm3xUj0fcN4dGwBAl9qM,spotify:track:6yXm3xUj0fcN4dGwBAl9qM,https://api.spotify.com/v1/tracks/6yXm3xUj0fcN4dGwBAl9qM,https://api.spotify.com/v1/audio-analysis/6yXm3xUj0fcN4dGwBAl9qM,243467,4
0.732,0.935,6,-2.928,1,0.031,0.0145,6.59e-05,0.105,0.961,119.218,audio_features,53rN8CcgrWP6DZcuQ4Q4og,spotify:track:53rN8CcgrWP6DZcuQ4Q4og,https://api.spotify.com/v1/tracks/53rN8CcgrWP6DZcuQ4Q4og,https://api.spotify.com/v1/audio-analysis/53rN8CcgrWP6DZcuQ4Q4og,141653,4
0.499,0.87,0,-4.431,1,0.126,0.0183,0.0,0.0512,0.893,188.853,audio_features,4FzPIalyruWIiefI91qe4B,spotify:track:4FzPIalyruWIiefI91qe4B,https://api.spotify.com/v1/tracks/4FzPIalyruWIiefI91qe4B,https://api.spotify.com/v1/audio-analysis/4FzPIalyruWIiefI91qe4B,137400,4
0.426,0.921,2,-2.469,1,0.0529,0.000793,1.38e-06,0.169,0.895,187.415,audio_features,2HZGsnMByx3V8KmNW6LqWF,spotify:track:2HZGsnMByx3V8KmNW6LqWF,https://api.spotify.com/v1/tracks/2HZGsnMByx3V8KmNW6LqWF,https://api.spotify.com/v1/audio-analysis/2HZGsnMByx3V8KmNW6LqWF,126453,4
0.426,0.855,9,-3.132,1,0.054,0.0014,5.09e-05,0.0667,0.551,188.867,audio_features,4dyBuBbYZj1iiK0ywYjYzT,spotify:track:4dyBuBbYZj1iiK0ywYjYzT,https://api.spotify.com/v1/tracks/4dyBuBbYZj1iiK0ywYjYzT,https://api.spotify.com/v1/audio-analysis/4dyBuBbYZj1iiK0ywYjYzT,127747,4
0.232,0.866,3,-1.38,1,0.0503,0.0801,0.0962,0.235,0.722,179.551,audio_features,0vGCxnTwYZFtOAW3oz28kd,spotify:track:0vGCxnTwYZFtOAW3oz28kd,https://api.spotify.com/v1/tracks/0vGCxnTwYZFtOAW3oz28kd,https://api.spotify.com/v1/audio-analysis/0vGCxnTwYZFtOAW3oz28kd,92480,4
0.735,0.653,8,-5.533,1,0.0269,0.202,0.000307,0.0802,0.93,107.779,audio_features,29imR7dda5XqwPRFmby7HS,spotify:track:29imR7dda5XqwPRFmby7HS,https://api.spotify.com/v1/tracks/29imR7dda5XqwPRFmby7HS,https://api.spotify.com/v1/audio-analysis/29imR7dda5XqwPRFmby7HS,224560,4
0.41,0.854,7,-11.665,1,0.0864,0.295,9.2e-06,0.355,0.495,174.66,audio_features,2j3PFZXmenUxgjjBUIod7F,spotify:track:2j3PFZXmenUxgjjBUIod7F,https://api.spotify.com/v1/tracks/2j3PFZXmenUxgjjBUIod7F,https://api.spotify.com/v1/audio-analysis/2j3PFZXmenUxgjjBUIod7F,233467,4
0.426,0.867,11,-8.756,0,0.0331,5.83e-05,0.00139,0.12,0.708,139.752,audio_features,6YYGoARcDRYdJu9ezMPzUx,spotify:track:6YYGoARcDRYdJu9ezMPzUx,https://api.spotify.com/v1/tracks/6YYGoARcDRYdJu9ezMPzUx,https://api.spotify.com/v1/audio-analysis/6YYGoARcDRYdJu9ezMPzUx,198827,4
0.278,0.904,7,-2.019,1,0.0735,0.00276,0.00219,0.15,0.713,177.278,audio_features,2A0zKcpBgK7v9G2gsimPIY,spotify:track:2A0zKcpBgK7v9G2gsimPIY,https://api.spotify.com/v1/tracks/2A0zKcpBgK7v9G2gsimPIY,https://api.spotify.com/v1/audio-analysis/2A0zKcpBgK7v9G2gsimPIY,117067,4
0.54,0.928,8,-3.811,1,0.119,0.517,0.0,0.0674,0.517,151.635,audio_features,0N8c4Yf3gp8KnngZggvpqi,spotify:track:0N8c4Yf3gp8KnngZggvpqi,https://api.spotify.com/v1/tracks/0N8c4Yf3gp8KnngZggvpqi,https://api.spotify.com/v1/audio-analysis/0N8c4Yf3gp8KnngZggvpqi,150560,4
0.366,0.889,9,-2.408,1,0.0314,6.72e-05,0.000797,0.444,0.916,181.743,audio_features,1jvzmNw7sVTSDnprPuEi0D,spotify:track:1jvzmNw7sVTSDnprPuEi0D,https://api.spotify.com/v1/tracks/1jvzmNw7sVTSDnprPuEi0D,https://api.spotify.com/v1/audio-analysis/1jvzmNw7sVTSDnprPuEi0D,115707,4
0.532,0.872,11,-7.545,0,0.035,0.000594,0.00127,0.0987,0.543,91.009,audio_features,1mJ7yK70zjY1VCaRP04ot4,spotify:track:1mJ7yK70zjY1VCaRP04ot4,https://api.spotify.com/v1/tracks/1mJ7yK70zjY1VCaRP04ot4,https://api.spotify.com/v1/audio-analysis/1mJ7yK70zjY1VCaRP04ot4,164333,4
0.481,0.88,4,-1.108,1,0.176,0.00305,0.642,0.13,0.961,156.859,audio_features,55mKuESqpfgqe0kooIkTH2,spotify:track:55mKuESqpfgqe0kooIkTH2,https://api.spotify.com/v1/tracks/55mKuESqpfgqe0kooIkTH2,https://api.spotify.com/v1/audio-analysis/55mKuESqpfgqe0kooIkTH2,151960,4
0.445,0.879,6,-4.576,0,0.0384,0.000256,0.0123,0.241,0.864,186.846,audio_features,7bmHNcuflaGgUgEV4CuDCA,spotify:track:7bmHNcuflaGgUgEV4CuDCA,https://api.spotify.com/v1/tracks/7bmHNcuflaGgUgEV4CuDCA,https://api.spotify.com/v1/audio-analysis/7bmHNcuflaGgUgEV4CuDCA,113640,4
0.444,0.983,9,-2.409,1,0.0562,0.0867,2.04e-05,0.186,0.869,193.871,audio_features,3GgYsEaTyCeTH3e5JyEyXf,spotify:track:3GgYsEaTyCeTH3e5JyEyXf,https://api.spotify.com/v1/tracks/3GgYsEaTyCeTH3e5JyEyXf,https://api.spotify.com/v1/audio-analysis/3GgYsEaTyCeTH3e5JyEyXf,157827,4
